trial_number,batch_size,learning_rate,seq_len,dropout_rate,hidden_dim,num_layers,cnn_channels1,cnn_channels2,cnn_kernel_size,tf_heads,final_acc,final_loss,precision,recall,f1_score,training_time_s
17,8,0.01,10,,16,1,,,,2,0.927376171352075,0.16555289809645926,0.9403676594914422,0.9337175773942599,0.9338238762379061,1844.18
18,8,0.01,10,,16,1,,,,2,0.9461178045515395,0.14270839477390568,0.9424377602305589,0.9382214490219027,0.9384377231088171,1850.89
19,8,0.01,15,,16,1,,,,2,0.9305835010060363,0.1706414070392517,0.9420019149714298,0.9352437136204044,0.9353591397177408,1928.41
20,8,0.01,10,,16,1,,,,2,0.9337349397590361,0.17106509617316557,0.9344128690835288,0.9308813985075639,0.9310237050726048,1840.18
21,8,0.01,10,,16,1,,,,2,0.9504685408299867,0.14094253579612556,0.9428134760115559,0.9343920810740864,0.9344569133574939,1833.72
22,8,0.01,10,,16,1,,,,2,0.9477911646586346,0.1551777951563765,0.9327891722313366,0.9278914424735858,0.9279788861742142,1837.24
23,8,0.01,10,,16,1,,,,2,0.9344042838018741,0.15492038208518402,0.937942326551082,0.9333285381760176,0.9335008593716099,1840.5
24,8,0.01,10,,16,1,,,,2,0.9424364123159303,0.14272012148213445,0.941080074343734,0.9370006331543758,0.9371921234642021,1841.75
25,8,0.01,10,,16,1,,,,2,0.9407630522088354,0.15430190995827914,0.9411785131627292,0.9316300897602386,0.9316175662002549,1837.93
26,8,0.01,10,,16,1,,,,2,0.9474564926372155,0.137425139696681,0.9391059005545905,0.9339594632113595,0.9341194297533701,1837.58
27,8,0.01,15,,16,1,,,,2,0.9399731723675385,0.14925264076855846,0.9425705918787954,0.9383730003893398,0.9385772635644629,1904.79
28,8,0.0001,5,,16,1,,,,2,0.9011356045424181,0.21705204313608586,0.9149986741046605,0.8990367953521518,0.8976471723279422,1774.25
29,16,0.001,5,,16,1,,,,2,0.935871743486974,0.15686979666385012,0.9300371502315161,0.9204034563168411,0.9201844776202958,940.22
30,8,0.001,10,,16,1,,,,2,0.9253681392235609,0.16460253498640284,0.9279403850327896,0.9190323920640009,0.9188405685433421,1837.16
31,8,0.01,10,,16,1,,,,2,0.9303882195448461,0.16406622950615193,0.9373378478570276,0.931891974602346,0.9320098892298516,1837.9
32,8,0.01,10,,16,1,,,,2,0.92904953145917,0.16467491686073193,0.9400362480401842,0.9344862905775906,0.9346310093989448,1839.45
33,8,0.01,10,,16,1,,,,2,0.92904953145917,0.1880990818013406,0.9316009158619344,0.9272411351649723,0.9273692253385533,1847.3
34,8,0.01,5,,16,1,,,,2,0.9235136940547762,0.17036382343709763,0.9358179023337152,0.9284720548564632,0.9284972991500421,1776.44
35,16,0.01,10,,16,1,,,,2,0.9501338688085676,0.1458457667256262,0.9393372920408547,0.9328327214711812,0.9329355922550323,1004.34
36,16,0.001,20,,16,1,,,,2,0.9327956989247311,0.17258744951972704,0.9348650423780958,0.9302020061084737,0.9303322506871062,1142.21
37,16,0.01,10,,16,1,,,,2,0.9431057563587684,0.14783497887586133,0.9396732682165116,0.9341596866592412,0.9343029621605337,1001.94
38,16,0.0001,5,,16,1,,,,2,0.8967935871743486,0.21918340325878893,0.911567473161286,0.8913212847927094,0.8890774840956609,936.29
39,16,0.01,15,,16,1,,,,2,0.9299128101945003,0.17919947428260735,0.9378607684165009,0.9299050102056413,0.9299325633441994,1064.2
