trial_number,batch_size,learning_rate,seq_len,dropout_rate,hidden_dim,num_layers,cnn_channels1,cnn_channels2,cnn_kernel_size,tf_heads,final_acc,final_loss,precision,recall,f1_score,training_time_s
20,8,0.001,30,0.5,64,2,,,,,0.9894723351382441,0.02238699238840829,0.989282457829271,0.9891778701340981,0.9892195170581081,5096.19
21,8,0.001,30,0.5,64,2,,,,,0.9880213708987918,0.029180937390014643,0.9879549901576471,0.9876281613704444,0.9877280415952682,5033.7
22,8,0.001,30,0.5,64,2,,,,,0.984174454286031,0.036841240741109824,0.9838213895854496,0.9837735784827697,0.9837946525658878,5186.51
23,8,0.001,30,0.5,64,2,,,,,0.9864690896232549,0.032891482470302345,0.9863760933150854,0.9860349970355604,0.9861375235797114,7249.4
24,8,0.001,30,0.5,64,2,,,,,0.9882910999709239,0.03223320793255157,0.9881167588046988,0.9879459503639749,0.9880075544362702,7647.31
25,8,0.001,30,0.5,32,2,,,,,0.9873128176439072,0.029355652603627824,0.9870227341475364,0.9869963970422274,0.9870086350069094,3734.27
26,8,0.001,45,0.5,64,2,,,,,0.9916825037052966,0.02438482027810586,0.9916811802178523,0.9913834616949455,0.9914780367083554,5817.9
27,32,0.001,45,0.5,64,2,,,,,0.9820408154798598,0.04573073257255076,0.982177980098861,0.9814130166279894,0.9815864439242246,2445.68
28,64,0.01,45,0.5,64,2,,,,,0.9419126348625971,0.12723092260695792,0.9451698538143667,0.9398314095950154,0.9400381998334123,3739.85
29,8,0.0001,20,0.5,32,1,,,,,0.9585293449370577,0.09285432788756812,0.9591650904150905,0.957164671011528,0.9574078608500276,2299.63
30,8,0.001,45,0.5,64,2,,,,,0.9833314548997902,0.041630305562935906,0.9830140221415418,0.9828729538048597,0.982925578053599,6101.45
31,8,0.001,5,0.5,64,2,,,,,0.9616180917037014,0.08334676998137554,0.9618194428988096,0.9604089438313059,0.9606222037780989,3332.19
32,8,0.001,20,0.5,64,2,,,,,0.9821548921930534,0.03829514437629362,0.9818104390294078,0.9816780461289838,0.98172832307137,4499.1
33,8,0.001,45,0.2,64,2,,,,,0.986114792110994,0.03549298178322048,0.9858493979928972,0.9857346979318539,0.9857791710370478,6231.8
34,8,0.0001,10,0.5,64,1,,,,,0.960235519483793,0.08480259922009499,0.9603250332412003,0.9590030389566812,0.9592062701310059,2429.13
35,16,0.001,30,0.2,16,2,,,,,0.9757050524976965,0.05368637055592011,0.975186154330097,0.9750763934574835,0.9751188392282446,1880.99
36,32,0.001,20,0.0,64,2,,,,,0.9822220795547147,0.03975278813721776,0.9818597865631592,0.981753183115011,0.9817949730503056,1498.62
37,8,0.01,5,0.5,64,1,,,,,0.9503605395747791,0.10912364967961738,0.9514060967043161,0.9487415460091553,0.9489811267559886,2556.09
38,64,0.001,15,0.2,16,2,,,,,0.9612286610264753,0.08150308369307965,0.9611060384847465,0.9600545808931573,0.9602379097116163,562.17
39,16,0.0001,45,0.0,64,1,,,,,0.9697515500822075,0.07404212669291341,0.9695270383484464,0.9688329880469955,0.9689872220159754,2052.27
40,8,0.001,30,0.5,64,2,,,,,0.9896071740590134,0.0264372204780916,0.9895059528928384,0.9892772180020277,0.9893544313903455,5361.38
41,8,0.001,30,0.5,64,2,,,,,0.9866040423897866,0.029464930333030197,0.9866067476320792,0.9861473257555025,0.9862733797018268,6637.08
42,8,0.001,30,0.5,64,2,,,,,0.986435362816198,0.03606663400085947,0.986368623004526,0.9860107470746375,0.9861133249473581,5293.68
43,8,0.001,30,0.5,64,2,,,,,0.9865702586598488,0.031115285061944376,0.9864123021940912,0.9861613280380439,0.9862435000600205,6096.61
44,8,0.001,10,0.0,32,2,,,,,0.9702772204578427,0.06631000148484176,0.9702217592140105,0.9693547388454953,0.9695290532093032,8232.67
45,64,0.001,30,0.5,16,2,,,,,0.9610943719892064,0.08906636640690482,0.9626396045332322,0.9596940697194495,0.9599880649621784,994.86
46,16,0.01,15,0.2,64,2,,,,,0.9186345981304564,0.1738160898802968,0.9267427996998003,0.915628386899976,0.9152059368691332,3541.38
47,8,0.001,30,0.5,64,1,,,,,0.981002711350673,0.05300370885672031,0.980565109829467,0.9805988490905466,0.9805810195258113,3167.53
48,8,0.0001,5,0.2,64,2,,,,,0.9560394604698512,0.0929292068688365,0.9562127947193936,0.9546787676332233,0.9548910156664858,3395.15
49,32,0.001,30,0.5,64,2,,,,,0.9832972214575582,0.038156763503713303,0.9830544907534609,0.9828106129190304,0.9828904600221147,1938.75
