timestamp,current,voltage,power,temp_C
1762576531,0.9549,4.652,4.434,43.17
1762576532,0.9532,4.656,4.424,43.17
1762576533,0.9536,4.652,4.44,43.21
1762576534,0.9519,4.656,4.374,43.21
1762576535,0.9499,4.648,4.42,43.19
1762576536,0.9541,4.656,4.39,43.19
1762576537,0.9521,4.656,4.428,43.21
1762576538,0.9539,4.656,4.4,43.21
1762576539,0.949,4.652,4.42,43.17
1762576540,0.9492,4.66,4.378,43.23
1762576541,0.9554,4.656,4.434,43.19
1762576542,0.9501,4.66,4.394,43.27
1762576543,0.9543,4.652,4.424,43.27
1762576544,0.9464,4.648,4.41,43.21
1762576545,0.9534,4.656,4.434,43.23
1762576546,0.9431,4.664,4.408,43.27
1762576547,0.9486,4.652,4.42,43.21
1762576548,0.9423,4.656,4.384,43.23
1762576549,0.9536,4.656,4.44,43.23
1762576550,0.9436,4.66,4.43,43.21
1762576551,0.9554,4.652,4.44,43.29
1762576552,0.9523,4.66,4.4,43.27
1762576553,0.9492,4.656,4.418,43.29
1762576554,0.9442,4.656,4.394,43.27
1762576555,0.953,4.652,4.444,43.29
1762576556,0.9499,4.656,4.418,43.31
1762576557,0.9493,4.648,4.428,43.27
1762576558,0.953,4.656,4.436,43.29
1762576559,0.9466,4.656,4.436,43.31
1762576560,0.9534,4.648,4.44,43.31
1762576561,0.9479,4.664,4.424,43.31
1762576562,0.9499,4.656,4.428,43.21
1762576563,0.9475,4.66,4.418,43.31
1762576564,0.9541,4.656,4.444,43.31
1762576565,0.9549,4.656,4.394,43.23
1762576566,0.9506,4.652,4.418,43.31
1762576567,0.9503,4.656,4.374,43.31
1762576568,0.9527,4.656,4.424,43.31
1762576569,0.953,4.656,4.364,43.37
1762576570,0.9506,4.652,4.428,43.37
1762576571,0.9547,4.66,4.398,43.39
1762576572,0.9501,4.652,4.424,43.39
1762576573,0.9414,4.648,4.414,43.37
1762576574,0.9503,4.656,4.424,43.33
1762576575,0.9471,4.652,4.434,43.37
1762576576,0.9475,4.656,4.41,43.43
1762576577,0.9475,4.648,4.408,43.43
1762576578,0.9504,4.656,4.43,43.39
1762576579,0.9499,4.652,4.414,43.33
1762576580,0.9532,4.656,4.43,43.41
1762576581,0.9503,4.656,4.42,43.47
1762576582,0.949,4.656,4.388,43.49
1762576583,0.953,4.652,4.436,43.51
1762576584,0.9516,4.656,4.39,43.41
1762576585,0.9525,4.656,4.418,43.51
1762576586,0.9458,4.656,4.394,43.47
1762576587,0.9543,4.656,4.436,43.57
1762576588,0.9434,4.648,4.424,43.51
1762576589,0.9512,4.656,4.43,43.51
1762576590,0.944,4.644,4.418,43.47
1762576591,0.9515,4.656,4.436,43.41
1762576592,0.9455,4.652,4.434,43.51
1762576593,0.9536,4.656,4.43,43.49
1762576594,0.9414,4.648,4.4,43.51
1762576595,0.953,4.656,4.444,43.47
1762576596,0.9488,4.66,4.388,43.41
1762576597,0.9486,4.652,4.42,43.49
1762576598,0.9422,4.66,4.398,43.49
1762576599,0.9543,4.652,4.434,43.49
1762576600,0.9442,4.66,4.388,43.49
1762576601,0.9551,4.656,4.436,43.51
1762576602,0.9431,4.652,4.362,43.49
1762576603,0.9541,4.656,4.444,43.41
1762576604,0.9453,4.652,4.444,43.41
1762576605,0.9506,4.652,4.42,43.49
1762576606,0.9453,4.66,4.424,43.51
1762576607,0.9501,4.652,4.424,43.53
1762576608,0.9442,4.656,4.398,43.53
1762576609,0.9527,4.656,4.418,43.51
1762576610,0.9455,4.66,4.374,43.63
1762576611,0.9534,4.652,4.436,43.53
1762576612,0.9506,4.652,4.39,43.53
1762576613,0.9512,4.656,4.436,43.59
1762576614,0.9493,4.656,4.428,43.59
1762576615,0.9488,4.652,4.418,43.53
1762576616,0.9515,4.656,4.43,43.51
1762576617,0.9429,4.652,4.41,43.57
1762576618,0.9543,4.656,4.446,43.59
1762576619,0.9451,4.656,4.418,43.53
1762576620,0.9521,4.652,4.44,43.53
1762576621,0.9449,4.652,4.408,43.51
1762576622,0.9521,4.656,4.424,43.59
1762576623,0.9534,4.656,4.398,43.63
1762576624,0.9539,4.652,4.428,43.59
1762576625,0.9497,4.656,4.418,43.61
1762576626,0.9455,4.66,4.434,43.61
1762576627,0.951,4.652,4.428,43.61
1762576628,0.9458,4.652,4.404,43.61
1762576629,0.9552,4.652,4.444,43.59
1762576630,0.9519,4.656,4.41,43.61
1762576631,0.9525,4.664,4.43,43.57
1762576632,0.9492,4.656,4.424,43.61
1762576633,0.9473,4.648,4.41,43.63
1762576634,0.9488,4.652,4.42,43.63
1762576635,0.9541,4.664,4.4,43.59
1762576636,0.9534,4.652,4.434,43.67
1762576637,0.9512,4.656,4.368,43.71
1762576638,0.9486,4.656,4.434,43.63
1762576639,0.9538,4.656,4.428,43.61
1762576640,0.9495,4.632,4.42,43.67
1762576641,0.9477,4.656,4.436,43.69
1762576642,0.9447,4.648,4.428,43.71
1762576643,0.9503,4.652,4.44,43.67
1762576644,0.9462,4.656,4.424,43.67
1762576645,0.9532,4.652,4.44,43.63
1762576646,0.9451,4.652,4.42,43.67
1762576647,0.9506,4.656,4.41,43.67
1762576648,0.9486,4.668,4.44,43.69
1762576650,0.951,4.652,4.44,43.67
1762576651,0.9488,4.648,4.424,43.79
1762576652,0.9539,4.656,4.428,43.77
1762576653,0.9534,4.648,4.418,43.71
1762576654,0.9497,4.644,4.41,43.73
1762576655,0.9517,4.656,4.43,43.73
1762576656,0.9462,4.636,4.428,43.71
1762576657,0.9543,4.656,4.434,43.61
1762576658,0.9525,4.648,4.446,43.77
1762576659,0.9545,4.656,4.43,43.77
1762576660,0.9538,4.652,4.42,43.73
1762576661,0.9517,4.656,4.382,43.73
1762576662,0.9532,4.652,4.424,43.77
1762576663,0.9422,4.66,4.394,43.71
1762576664,0.9539,4.656,4.44,43.71
1762576665,0.942,4.656,4.418,43.71
1762576666,0.9488,4.652,4.43,43.73
1762576667,0.9503,4.652,4.436,43.69
1762576668,0.9519,4.652,4.44,43.71
1762576669,0.949,4.656,4.43,43.73
1762576670,0.9541,4.66,4.408,43.73
1762576671,0.9541,4.652,4.418,43.79
1762576672,0.9541,4.66,4.404,43.77
1762576673,0.9523,4.652,4.434,43.73
1762576674,0.9447,4.656,4.434,43.73
1762576675,0.953,4.652,4.428,43.79
1762576676,0.9508,4.652,4.424,43.79
1762576677,0.953,4.66,4.43,43.77
1762576678,0.9538,4.648,4.428,43.77
1762576679,0.9501,4.652,4.424,43.71
1762576680,0.953,4.648,4.434,43.77
1762576681,0.9551,4.656,4.384,43.71
1762576682,0.9482,4.652,4.424,43.77
1762576683,0.9477,4.656,4.378,43.69
1762576684,0.9521,4.652,4.436,43.71
1762576685,0.9442,4.656,4.39,43.71
1762576686,0.9519,4.652,4.428,43.79
1762576687,0.9398,4.66,4.42,43.69
1762576688,0.9482,4.656,4.42,43.73
1762576689,0.9436,4.656,4.424,43.71
1762576690,0.9528,4.656,4.436,43.83
1762576691,0.949,4.652,4.436,43.69
1762576692,0.9501,4.656,4.424,43.73
1762576693,0.9519,4.656,4.418,43.79
1762576694,0.9517,4.652,4.39,43.71
1762576695,0.9492,4.648,4.428,43.73
1762576696,0.9486,4.656,4.4,43.73
1762576697,0.9525,4.652,4.428,43.79
1762576698,0.951,4.656,4.404,43.73
1762576699,0.951,4.656,4.42,43.83
1762576700,0.9545,4.652,4.372,43.81
1762576701,0.9517,4.652,4.43,43.83
1762576702,0.9497,4.656,4.414,43.77
1762576703,0.9521,4.656,4.436,43.83
1762576704,0.9445,4.66,4.394,43.83
1762576705,0.9538,4.656,4.44,43.77
1762576706,0.9433,4.648,4.394,43.73
1762576707,0.9552,4.652,4.44,43.79
1762576708,0.9449,4.664,4.408,43.87
1762576709,0.9532,4.656,4.44,43.79
1762576710,0.9438,4.652,4.424,43.81
1762576711,0.9517,4.656,4.444,43.79
1762576712,0.9554,4.652,4.45,43.77
1762576713,0.9527,4.652,4.434,43.81
1762576714,0.9521,4.652,4.43,43.89
1762576715,0.9534,4.66,4.434,43.81
1762576716,0.9539,4.656,4.424,43.89
1762576717,0.9517,4.652,4.424,43.89
1762576718,0.9523,4.652,4.44,43.81
1762576719,0.9493,4.656,4.424,43.83
1762576720,0.9525,4.656,4.42,43.83
1762576721,0.9493,4.652,4.43,43.83
1762576722,0.9484,4.652,4.43,43.83
1762576723,0.949,4.656,4.43,43.89
1762576724,0.9442,4.648,4.404,43.89
1762576725,0.9503,4.656,4.428,43.87
1762576726,0.9514,4.66,4.42,43.81
1762576727,0.951,4.652,4.424,43.83
1762576728,0.9528,4.652,4.42,43.93
1762576729,0.9519,4.656,4.436,43.93
1762576730,0.9484,4.656,4.418,43.91
1762576731,0.9418,4.644,4.424,43.97
1762576732,0.9495,4.652,4.424,43.91
1762576733,0.9523,4.648,4.394,43.93
1762576734,0.953,4.652,4.43,43.93
1762576735,0.951,4.656,4.384,43.97
1762576736,0.9497,4.656,4.43,43.93
1762576737,0.9521,4.652,4.428,43.97
1762576738,0.9527,4.652,4.43,43.93
1762576739,0.9525,4.656,4.43,43.97
1762576740,0.9466,4.64,4.434,44.03
1762576741,0.9527,4.652,4.428,43.93
1762576742,0.9477,4.668,4.408,43.97
1762576743,0.9499,4.656,4.424,43.97
1762576744,0.9466,4.656,4.394,43.97
1762576745,0.9541,4.652,4.43,43.93
1762576746,0.9504,4.656,4.4,43.93
1762576747,0.9503,4.656,4.45,43.97
1762576748,0.9527,4.656,4.414,43.97
1762576749,0.9541,4.66,4.424,43.97
1762576750,0.9484,4.656,4.43,43.93
1762576751,0.9499,4.656,4.434,43.93
1762576752,0.9523,4.66,4.44,43.99
1762576753,0.9482,4.652,4.42,43.91
1762576754,0.9541,4.656,4.454,43.99
1762576755,0.9521,4.656,4.434,43.97
1762576756,0.9538,4.656,4.434,43.93
1762576757,0.9445,4.64,4.44,43.97
1762576758,0.953,4.656,4.44,44.01
1762576759,0.9429,4.648,4.408,43.97
1762576760,0.9519,4.652,4.418,44.01
1762576761,0.9433,4.644,4.41,44.01
1762576762,0.9504,4.656,4.428,44.01
1762576763,0.9442,4.66,4.372,44.01
1762576764,0.9528,4.66,4.42,43.93
1762576765,0.9469,4.656,4.394,44.03
1762576766,0.9512,4.652,4.428,44.01
1762576767,0.951,4.656,4.362,44.01
1762576768,0.9501,4.648,4.424,44.03
1762576769,0.9503,4.656,4.414,44.01
1762576770,0.9506,4.66,4.434,43.99
1762576771,0.9536,4.656,4.436,44.03
1762576772,0.9453,4.656,4.43,44.01
1762576773,0.9532,4.656,4.444,44.03
1762576774,0.9447,4.648,4.4,44.07
1762576775,0.9501,4.656,4.414,44.01
1762576776,0.9497,4.656,4.404,44.03
1762576777,0.9493,4.652,4.418,44.09
1762576778,0.9482,4.656,4.424,44.09
