time,voltage,current,power
21:39:39,4.61,1.65,7.6065
21:39:40,4.57,1.68,7.6776
21:39:41,4.62,1.68,7.7615995
21:39:42,4.61,1.72,7.9292
21:39:43,4.62,1.64,7.5768
21:39:44,4.62,1.73,7.9926
21:39:45,4.6,1.67,7.6819997
21:39:46,4.59,1.66,7.6194
21:39:47,4.66,1.65,7.6889997
21:39:48,4.6,1.66,7.6359997
21:39:49,4.62,1.66,7.6691995
21:39:50,4.63,1.69,7.8247004
21:39:51,4.6,1.66,7.6359997
21:39:52,4.62,1.67,7.7153997
21:39:53,4.66,1.66,7.7355995
21:39:54,4.59,1.66,7.6194
21:39:55,4.58,1.65,7.5569997
21:39:56,4.62,1.65,7.6229997
21:39:57,4.61,1.66,7.6526003
21:39:58,4.62,1.66,7.6691995
21:39:59,4.62,1.67,7.7153997
21:40:00,4.65,1.7,7.905
21:40:01,4.65,1.63,7.5795
21:40:02,4.63,1.67,7.7321
21:40:03,4.63,1.7,7.8710003
21:40:04,4.56,1.66,7.5695996
21:40:05,4.65,1.66,7.719
21:40:06,4.59,1.74,7.9866004
21:40:07,4.63,1.66,7.6858
21:40:08,4.61,1.67,7.6987
21:40:09,4.65,1.66,7.719
21:40:10,4.62,1.68,7.7615995
21:40:11,4.65,1.67,7.7655
21:40:12,4.57,1.7,7.7690005
21:40:13,4.66,1.68,7.8287997
21:40:14,4.58,1.66,7.6028
21:40:15,4.61,1.64,7.5604
21:40:16,4.62,1.62,7.4844
21:40:17,4.63,1.68,7.7784
21:40:18,4.62,1.71,7.9002
21:40:19,4.6,1.68,7.7279997
21:40:20,4.59,1.67,7.6653
21:40:21,4.65,1.68,7.812
21:40:22,4.6,1.68,7.7279997
21:40:23,4.61,1.65,7.6065
21:40:24,4.62,1.64,7.5768
21:40:25,4.65,1.72,7.998
21:40:26,4.62,1.64,7.5768
21:40:27,4.61,1.69,7.7909007
21:40:28,4.62,1.71,7.9002
21:40:29,4.61,1.66,7.6526003
21:40:30,4.59,1.68,7.7112
