time,voltage,current,power
17:58:04,4.67,1.69,7.8923006
17:58:04,4.65,1.72,7.998
17:58:06,4.62,1.69,7.8078003
17:58:06,4.62,1.66,7.6691995
17:58:08,4.62,1.67,7.7153997
17:58:08,4.64,1.65,7.6559997
17:58:10,4.63,1.66,7.6858
17:58:10,4.62,1.71,7.9002
17:58:11,4.67,1.63,7.6121
17:58:12,4.68,1.7,7.956
17:58:13,4.7,1.65,7.7549996
17:58:14,4.68,1.65,7.7219996
17:58:15,4.67,1.68,7.8455997
17:58:16,4.66,1.67,7.7821994
17:58:17,4.63,1.66,7.6858
17:58:18,4.64,1.69,7.8416
17:58:19,4.64,1.65,7.6559997
17:58:20,4.62,1.68,7.7615995
17:58:21,4.61,1.68,7.7448
17:58:22,4.62,1.65,7.6229997
17:58:23,4.66,1.69,7.8754
17:58:24,4.62,1.67,7.7153997
17:58:25,4.66,1.7,7.922
17:58:26,4.61,1.67,7.6987
17:58:27,4.66,1.64,7.6424
17:58:28,4.59,1.66,7.6194
17:58:29,4.6,1.67,7.6819997
17:58:30,4.65,1.67,7.7655
17:58:31,4.66,1.69,7.8754
17:58:32,4.64,1.65,7.6559997
17:58:33,4.62,1.68,7.7615995
17:58:34,4.62,1.68,7.7615995
17:58:35,4.66,1.68,7.8287997
17:58:36,4.63,1.7,7.8710003
17:58:37,4.64,1.66,7.7023997
17:58:38,4.62,1.66,7.6691995
17:58:39,4.66,1.7,7.922
17:58:40,4.63,1.69,7.8247004
17:58:41,4.62,1.64,7.5768
17:58:42,4.58,1.64,7.5112
17:58:43,4.65,1.69,7.8585005
17:58:44,4.61,1.62,7.4682
17:58:45,4.62,1.72,7.9464
17:58:46,4.68,1.7,7.956
17:58:47,4.69,1.67,7.8322997
17:58:48,4.67,1.67,7.7989
17:58:49,4.66,1.66,7.7355995
17:58:50,4.7,1.7,7.99
17:58:51,4.63,1.63,7.5469003
17:58:52,4.61,1.66,7.6526003
17:58:53,4.66,1.7,7.922
17:58:54,4.63,1.69,7.8247004
17:58:55,4.6,1.67,7.6819997
17:58:56,4.66,1.63,7.5958
17:58:57,4.63,1.65,7.6395
17:58:58,4.63,1.65,7.6395
17:58:59,4.62,1.66,7.6691995
17:59:00,4.64,1.66,7.7023997
17:59:01,4.63,1.7,7.8710003
17:59:02,4.64,1.65,7.6559997
17:59:03,4.6,1.72,7.912
17:59:04,4.64,1.65,7.6559997
17:59:05,4.6,1.66,7.6359997
17:59:06,4.63,1.64,7.5932
17:59:07,4.66,1.65,7.6889997
17:59:08,4.66,1.66,7.7355995
17:59:09,4.66,1.65,7.6889997
17:59:10,4.65,1.69,7.8585005
17:59:11,4.62,1.65,7.6229997
17:59:12,4.65,1.72,7.998
17:59:13,4.65,1.73,8.0445
17:59:14,4.66,1.63,7.5958
17:59:15,4.62,1.65,7.6229997
17:59:16,4.63,1.67,7.7321
17:59:17,4.65,1.68,7.812
17:59:18,4.59,1.63,7.4817004
17:59:19,4.64,1.64,7.6095996
17:59:20,4.66,1.72,8.0152
17:59:21,4.57,1.66,7.5862
17:59:22,4.66,1.67,7.7821994
17:59:23,4.66,1.64,7.6424
17:59:24,4.68,1.66,7.7688
17:59:25,4.72,1.68,7.9295993
17:59:26,4.62,1.65,7.6229997
17:59:27,4.67,1.68,7.8455997
17:59:28,4.65,1.66,7.719
17:59:29,4.67,1.65,7.7055
17:59:30,4.66,1.71,7.9686
17:59:31,4.66,1.65,7.6889997
17:59:32,4.65,1.69,7.8585005
17:59:33,4.69,1.68,7.8792
17:59:34,4.65,1.72,7.998
17:59:35,4.62,1.66,7.6691995
17:59:36,4.68,1.64,7.6751995
17:59:37,4.62,1.72,7.9464
17:59:38,4.66,1.66,7.7355995
17:59:39,4.65,1.65,7.6725
17:59:40,4.65,1.69,7.8585005
17:59:41,4.68,1.68,7.8623996
17:59:42,4.63,1.71,7.9173
17:59:43,4.69,1.7,7.9730005
17:59:44,4.65,1.68,7.812
17:59:45,4.62,1.68,7.7615995
17:59:46,4.62,1.68,7.7615995
17:59:47,4.62,1.67,7.7153997
17:59:48,4.62,1.66,7.6691995
17:59:49,4.68,1.68,7.8623996
17:59:50,4.66,1.68,7.8287997
17:59:51,4.64,1.69,7.8416
17:59:52,4.63,1.7,7.8710003
17:59:53,4.59,1.67,7.6653
17:59:54,4.61,1.68,7.7448
17:59:55,4.62,1.64,7.5768
17:59:56,4.67,1.65,7.7055
17:59:57,4.68,1.73,8.0964
17:59:58,4.66,1.65,7.6889997
17:59:59,4.61,1.65,7.6065
18:00:00,4.6,1.68,7.7279997
18:00:01,4.66,1.7,7.922
18:00:02,4.66,1.7,7.922
18:00:03,4.67,1.65,7.7055
18:00:04,4.61,1.69,7.7909007
18:00:05,4.62,1.69,7.8078003
