trial_number,batch_size,learning_rate,seq_len,dropout_rate,hidden_dim,num_layers,cnn_channels1,cnn_channels2,cnn_kernel_size,tf_heads,final_acc,final_loss,precision,recall,f1_score,training_time_s
15,8,0.001,20,0.0,,,16,32,3,,0.9583333333333334,0.09329805882613315,0.9626867486518066,0.960858108367757,0.9611063785290079,684.82
16,8,0.001,10,0.0,,,16,32,3,,0.9538152610441767,0.1082065031224753,0.9522436829541139,0.9498754378926868,0.9501160222322329,672.84
17,8,0.001,5,0.0,,,16,32,3,,0.9532398129592519,0.1212474501688918,0.9486345185482247,0.946600915506331,0.9468095708433112,667.73
18,8,0.0001,15,0.3,,,16,32,3,,0.937625754527163,0.1511678919480304,0.9390257440725374,0.9336880689269459,0.9338298824808696,689.53
19,8,0.001,20,0.0,,,16,32,3,,0.967741935483871,0.07528408150759505,0.965259212471643,0.9645989307402494,0.964743136823542,678.97
20,8,0.001,20,0.0,,,16,32,3,,0.9610215053763441,0.10203002722160665,0.9603139295660901,0.9585165473757615,0.958751438251167,682.81
21,8,0.001,20,0.0,,,16,32,3,,0.9516129032258065,0.09914795962610608,0.9597983887457573,0.9596197662931361,0.9596797750253253,681.96
22,8,0.001,20,0.0,,,16,32,3,,0.9663978494623656,0.07283035672044687,0.966144314350174,0.9644497162200119,0.9646917311678995,680.74
23,8,0.001,20,0.0,,,16,32,3,,0.9650537634408602,0.07867779944718038,0.9586547128072731,0.955486251682825,0.9557691221804339,681.93
24,8,0.001,20,0.0,,,16,32,3,,0.9536290322580645,0.09238789426217588,0.9604199686095541,0.9596278923889867,0.9597829432552027,681.53
25,8,0.0001,20,0.0,,,16,32,3,,0.9422043010752689,0.14140566385329578,0.941310706346427,0.937671309165222,0.9378692259558763,676.74
26,16,0.001,20,0.3,,,16,32,3,,0.9643817204301075,0.09470362856521052,0.9572306264364067,0.9538097826613333,0.9540922918532028,386.0
27,8,0.001,20,0.0,,,16,32,3,,0.9616935483870968,0.08398597971166821,0.9580455185251411,0.95600956183595,0.9562523195404196,685.17
28,8,0.001,20,0.0,,,16,32,3,,0.9717741935483871,0.0671624157907614,0.9638751717518198,0.9625701580644849,0.9627800707547169,679.08
29,8,0.001,20,0.0,,,16,32,3,,0.9616935483870968,0.08862555173655635,0.9609703101605362,0.9598515628361581,0.960039010513632,688.82
30,8,0.0001,5,0.0,,,16,32,3,,0.9311957247828991,0.1659284438030863,0.9294695988671968,0.9268214772529715,0.9269544944730715,671.39
31,8,0.001,20,0.0,,,16,32,3,,0.9724462365591398,0.06261714437408378,0.9623657157231891,0.9612273997975938,0.9614202552681347,688.39
32,8,0.001,20,0.0,,,16,32,3,,0.9549731182795699,0.0856794759764793,0.9619706565002871,0.9609605783106858,0.9611420688818821,681.12
33,8,0.001,10,0.0,,,16,32,3,,0.9605087014725568,0.09832710524255595,0.9535064252791317,0.9523541965332398,0.95253862203071,676.1
34,16,0.001,20,0.0,,,16,32,3,,0.9549731182795699,0.0987427280988821,0.957316244242592,0.955963813318003,0.9561635774536383,364.5
35,8,0.001,20,0.0,,,16,32,3,,0.9663978494623656,0.07382636184891579,0.9615191437780104,0.9608873330492305,0.9610266510367448,679.76
36,8,0.01,10,0.3,,,16,32,3,,0.9337349397590361,0.14720372907416043,0.9463104227913613,0.9377723632959126,0.9378937101224775,695.78
37,16,0.001,20,0.0,,,16,32,3,,0.9596774193548387,0.09074446913649171,0.9620103289077336,0.956847645013511,0.9571796471507007,366.3
38,8,0.001,20,0.0,,,16,32,3,,0.9623655913978495,0.09720624074179166,0.960557018692588,0.9595954686285705,0.9597734610522733,682.73
39,8,0.01,20,0.0,,,16,32,3,,0.959005376344086,0.10275683746888035,0.9543196770042666,0.9518312526029307,0.9520778246651389,681.87
