time,voltage,current,power
19:58:39,4.55,0.12,0.546
19:58:40,4.54,0.12,0.5448
19:58:41,4.54,0.09,0.4086
19:58:42,4.56,0.13,0.59279996
19:58:43,4.52,0.13,0.5876
19:58:44,4.54,0.06,0.2724
19:58:45,4.55,0.09,0.40950003
19:58:46,4.53,0.11,0.49830002
19:58:47,4.53,0.11,0.49830002
19:58:48,4.56,0.14,0.6384
19:58:49,4.55,0.11,0.5005
19:58:50,4.53,0.09,0.40770003
19:58:51,4.53,0.11,0.49830002
19:58:52,4.57,0.15,0.6855
19:58:53,4.54,0.17,0.7718
19:58:54,4.53,0.13,0.5889
19:58:55,4.55,0.1,0.455
19:58:56,4.53,0.13,0.5889
19:58:57,4.57,0.09,0.41130003
19:58:58,4.54,0.14,0.6356
19:58:59,4.55,0.08,0.364
19:59:00,4.54,0.11,0.4994
19:59:01,4.55,0.1,0.455
19:59:02,4.53,0.06,0.2718
19:59:03,4.57,0.15,0.6855
19:59:04,4.54,0.14,0.6356
19:59:05,4.57,0.13,0.5941
19:59:06,4.55,0.2,0.91
19:59:07,4.52,0.07,0.3164
19:59:08,4.54,0.11,0.4994
19:59:09,4.56,0.1,0.456
19:59:10,4.54,0.14,0.6356
19:59:11,4.53,0.12,0.5436
19:59:12,4.57,0.09,0.41130003
19:59:13,4.54,0.1,0.454
19:59:14,4.55,0.08,0.364
19:59:15,4.56,0.1,0.456
19:59:16,4.55,0.13,0.5915
19:59:17,4.54,0.09,0.4086
19:59:18,4.55,0.11,0.5005
19:59:19,4.52,0.13,0.5876
19:59:20,4.54,0.06,0.2724
19:59:21,4.57,0.07,0.3199
19:59:22,4.56,0.07,0.3192
19:59:23,4.54,0.1,0.454
19:59:24,4.55,0.1,0.455
19:59:25,4.53,0.09,0.40770003
19:59:26,4.55,0.11,0.5005
19:59:27,4.53,0.09,0.40770003
19:59:28,4.56,0.13,0.59279996
19:59:29,4.51,0.13,0.5863
19:59:30,4.55,0.11,0.5005
19:59:31,4.55,0.06,0.273
19:59:32,4.57,0.09,0.41130003
19:59:33,4.53,0.11,0.49830002
19:59:34,4.53,0.13,0.5889
19:59:35,4.56,0.16,0.72959995
19:59:36,4.53,0.1,0.45300004
19:59:37,4.54,0.06,0.2724
19:59:38,4.55,0.11,0.5005
19:59:39,4.54,0.08,0.36319998
19:59:40,4.57,0.07,0.3199
19:59:41,4.53,0.06,0.2718
19:59:42,4.53,0.11,0.49830002
19:59:43,4.55,0.14,0.637
19:59:44,4.54,0.09,0.4086
19:59:45,4.6,0.13,0.598
19:59:46,4.56,0.15,0.684
19:59:47,4.53,0.1,0.45300004
19:59:48,4.53,0.13,0.5889
19:59:49,4.57,0.12,0.5484
19:59:50,4.54,0.1,0.454
19:59:51,4.53,0.09,0.40770003
19:59:52,4.57,0.1,0.45700002
19:59:53,4.56,0.08,0.36479998
19:59:54,4.53,0.13,0.5889
19:59:55,4.53,0.08,0.3624
19:59:56,4.57,0.11,0.50270003
19:59:57,4.56,0.17,0.7752
19:59:58,4.54,0.07,0.3178
19:59:59,4.53,0.09,0.40770003
20:00:00,4.52,0.11,0.49719998
20:00:01,4.56,0.1,0.456
20:00:02,4.55,0.07,0.3185
20:00:03,4.57,0.08,0.36560002
20:00:04,4.55,0.09,0.40950003
20:00:05,4.54,0.09,0.4086
20:00:06,4.54,0.07,0.3178
20:00:07,4.55,0.14,0.637
20:00:08,4.53,0.08,0.3624
20:00:09,4.57,0.12,0.5484
20:00:10,4.56,0.08,0.36479998
20:00:11,4.55,0.12,0.546
20:00:12,4.57,0.07,0.3199
20:00:13,4.57,0.07,0.3199
20:00:14,4.56,0.14,0.6384
20:00:15,4.54,0.11,0.4994
20:00:16,4.55,0.17,0.7735
20:00:17,4.52,0.11,0.49719998
20:00:18,4.56,0.14,0.6384
20:00:19,4.53,0.09,0.40770003
