trial_number,batch_size,learning_rate,seq_len,dropout_rate,hidden_dim,num_layers,cnn_channels1,cnn_channels2,cnn_kernel_size,tf_heads,final_acc,final_loss,precision,recall,f1_score,training_time_s
13,8,0.01,10,0.0,16,1,,,,,0.9615127175368139,0.08835355714221013,0.9533030255685191,0.9524331750945885,0.9525881049992189,2080.98
14,16,0.01,20,0.0,16,1,,,,,0.9606854838709677,0.08468766303555644,0.9558779157284936,0.9549871216909369,0.955151713396264,1758.85
15,8,0.01,20,0.0,16,1,,,,,0.9361559139784946,0.1558590013655281,0.956230875841079,0.9541489321483708,0.9543883527452268,3364.89
16,8,0.01,20,0.0,16,1,,,,,0.9539650537634409,0.09092008152235746,0.9417925442448081,0.9407098137687908,0.9408682247281464,3381.81
17,8,0.01,10,0.0,16,1,,,,,0.9534805890227577,0.11093091325384988,0.9539834536355616,0.9523322070479906,0.9525458912084649,2084.0
18,16,0.01,15,0.0,16,1,,,,,0.96579476861167,0.0775865032043525,0.9619602220780175,0.9600193203023392,0.9602644706178898,1414.2
19,16,0.0001,15,0.0,16,1,,,,,0.9309188464118041,0.17102780466645065,0.9293140844865923,0.9153768633589459,0.9147223250250155,1414.89
20,16,0.01,15,0.0,16,1,,,,,0.9507042253521126,0.10094942812074426,0.9561733880906331,0.9534849816557434,0.9537413612688195,1417.23
21,16,0.01,15,0.0,16,1,,,,,0.9530516431924883,0.0991874520463836,0.9597082447307108,0.9589438827507342,0.9590978142829404,1423.25
22,16,0.01,15,0.0,16,1,,,,,0.9624413145539906,0.08129362222948587,0.9591552385604023,0.958232686780807,0.9583997069657235,1417.77
23,16,0.01,20,0.0,16,1,,,,,0.9368279569892473,0.1551585515035893,0.9554328995152874,0.9533079890446318,0.9535544527630719,1773.78
24,8,0.01,20,0.0,16,1,,,,,0.9606854838709677,0.10930863496893467,0.954520939224113,0.9524960554531119,0.9527332926971503,3372.08
25,8,0.01,15,0.0,16,1,,,,,0.9594232059020792,0.11530398848038538,0.9470653699547869,0.9463892472015183,0.9465143186954881,2707.03
26,16,0.0001,10,0.3,16,1,,,,,0.9066265060240963,0.19278859215082192,0.9266628017700547,0.9020806696202909,0.8999214300530467,1100.96
27,8,0.01,5,0.0,16,1,,,,,0.9515698062792252,0.11278864184805187,0.9502434146340516,0.948284425794656,0.9485003425068984,1428.14
28,16,0.01,20,0.0,16,1,,,,,0.9519489247311828,0.10061153659004667,0.9569698293609783,0.9556063235794244,0.9558052449039236,1755.52
29,16,0.0001,5,0.0,16,1,,,,,0.9038076152304609,0.18962179538805915,0.921086912857016,0.9088088130747592,0.9081088427519042,752.17
30,8,0.01,15,0.0,16,1,,,,,0.9614352783366867,0.088916042759206,0.951820429873989,0.950960053753457,0.9511114298330716,2724.94
31,16,0.01,15,0.0,16,1,,,,,0.9607645875251509,0.08471800078245595,0.9601288664334502,0.9585601956133204,0.9587873504734462,1405.15
32,16,0.01,15,0.0,16,1,,,,,0.9503688799463448,0.111723312320558,0.9570924687453211,0.9560068198136712,0.9561873827291536,1405.8
33,16,0.01,15,0.0,16,1,,,,,0.9423205902079141,0.1353441400092919,0.9493612118759907,0.9486512269495948,0.9487870596898961,1423.47
34,16,0.01,20,0.3,16,1,,,,,0.9304435483870968,0.15181455146696574,0.9236046172120597,0.920654771615447,0.9207952666036846,1755.35
35,16,0.01,15,0.0,16,1,,,,,0.9621059691482227,0.09243742844978255,0.9511144305007897,0.9511599446469917,0.9511297718730807,1406.72
36,8,0.0001,20,0.0,16,1,,,,,0.9371639784946236,0.15909187096058225,0.9308700469706664,0.922287712751356,0.922159807149862,3352.25
37,8,0.01,20,0.3,16,1,,,,,0.9190188172043011,0.17273286614591996,0.905151861573379,0.9044536703724547,0.9044421081876197,3390.3
38,8,0.001,15,0.0,16,1,,,,,0.9610999329309189,0.0809096776615049,0.9600670084369095,0.9594512056165476,0.9595874969406137,2723.72
39,16,0.01,5,0.0,16,1,,,,,0.9465597862391449,0.1086977084216587,0.9466276245322551,0.9461833471504256,0.9462877835733928,760.66
