time,voltage,current,power
18:40:34,4.64,1.2,5.568
18:40:35,4.61,1.18,5.4398
18:40:36,4.62,1.18,5.4515996
18:40:37,4.61,1.23,5.6703005
18:40:38,4.59,1.24,5.6916003
18:40:39,4.6,1.21,5.566
18:40:40,4.62,1.2,5.544
18:40:41,4.65,1.21,5.6265
18:40:42,4.61,1.22,5.6242003
18:40:43,4.57,1.2,5.484
18:40:44,4.58,1.25,5.725
18:40:45,4.62,1.19,5.4978004
18:40:46,4.62,1.2,5.544
18:40:47,4.64,1.21,5.6144
18:40:48,4.64,1.18,5.4751997
18:40:49,4.62,1.24,5.7288
18:40:50,4.6,1.2,5.52
18:40:51,4.61,1.16,5.3476
18:40:52,4.65,1.23,5.7195
18:40:53,4.6,1.16,5.336
18:40:54,4.62,1.22,5.6364
18:40:56,4.64,1.14,5.2896
18:40:56,4.6,1.18,5.4279995
18:40:58,4.59,1.21,5.5539002
18:40:58,4.65,1.17,5.4405
18:41:00,4.58,1.21,5.5418
18:41:00,4.62,1.18,5.4515996
18:41:02,4.62,1.21,5.5902
18:41:03,4.63,1.25,5.7875004
18:41:03,4.62,1.16,5.3591995
18:41:05,4.58,1.2,5.4960003
18:41:06,4.6,1.17,5.3819995
18:41:07,4.6,1.18,5.4279995
18:41:08,4.62,1.14,5.2668
18:41:09,4.62,1.16,5.3591995
18:41:10,4.62,1.17,5.4054
18:41:11,4.62,1.22,5.6364
18:41:12,4.62,1.21,5.5902
18:41:13,4.6,1.18,5.4279995
18:41:14,4.6,1.16,5.336
18:41:15,4.59,1.14,5.2326
18:41:16,4.64,1.21,5.6144
18:41:17,4.62,1.19,5.4978004
18:41:18,4.62,1.19,5.4978004
