time,voltage,current,power
15:49:58,4.57,0.94,4.2958
15:49:59,4.62,0.92,4.2504
15:50:00,4.6,0.91,4.186
15:50:01,4.63,0.93,4.3059
15:50:02,4.6,0.96,4.416
15:50:03,4.6,0.92,4.232
15:50:04,4.6,0.95,4.37
15:50:05,4.62,0.93,4.2966
15:50:06,4.62,0.96,4.4351997
15:50:07,4.61,0.96,4.4256
15:50:08,4.6,0.95,4.37
15:50:09,4.62,0.97,4.4814
15:50:10,4.6,0.95,4.37
15:50:11,4.61,0.95,4.3795
15:50:12,4.57,0.98,4.4786
15:50:13,4.55,0.92,4.1860003
15:50:14,4.57,0.9,4.113
15:50:15,4.62,0.94,4.3427997
15:50:16,4.56,0.94,4.2864
15:50:17,4.63,0.93,4.3059
15:50:18,4.57,0.93,4.2501
15:50:19,4.6,0.99,4.554
15:50:20,4.58,0.93,4.2594
15:50:21,4.6,0.98,4.508
15:50:22,4.6,0.96,4.416
15:50:23,4.61,0.92,4.2412
15:50:24,4.6,0.99,4.554
15:50:25,4.6,0.94,4.324
15:50:26,4.61,1,4.61
15:50:27,4.61,0.93,4.2873
15:50:28,4.57,0.92,4.2044
15:50:29,4.6,0.94,4.324
15:50:30,4.61,0.93,4.2873
15:50:31,4.57,0.92,4.2044
15:50:32,4.6,0.96,4.416
15:50:33,4.59,0.96,4.4064
15:50:34,4.56,0.95,4.332
15:50:35,4.6,0.95,4.37
15:50:36,4.59,1,4.59
15:50:37,4.62,0.97,4.4814
15:50:38,4.62,0.95,4.389
15:50:39,4.57,0.95,4.3415003
15:50:40,4.6,0.95,4.37
15:50:41,4.62,0.94,4.3427997
15:50:42,4.57,0.91,4.1587005
15:50:43,4.57,0.94,4.2958
15:50:44,4.61,0.97,4.4717
15:50:45,4.58,0.94,4.3052
15:50:46,4.59,0.93,4.2687
15:50:47,4.57,0.94,4.2958
15:50:48,4.58,0.97,4.4426003
15:50:49,4.58,0.96,4.3968
15:50:50,4.57,0.94,4.2958
15:50:51,4.59,0.95,4.3605
15:50:52,4.59,0.91,4.1769004
